Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Total_Trans_Amt_per_Transaction,Spend_Efficiency
63,1,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,57.13793103448276,0.021259786476868325
39,2,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,63.36842105263158,0.014587898609975466
48,5,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,37.388888888888886,0.01703617945007236
51,1,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,62.833333333333336,0.01016710182767624
54,4,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,63.04,0.03116801998750781
59,1,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,60.85,0.006418755052546484
59,1,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,53.0,0.013148148148148147
48,4,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,46.1875,0.016105960264900663
41,2,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,52.16129032258065,0.02185800970873786
55,2,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,46.8235294117647,0.027538745387453874
47,4,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,44.766666666666666,0.015906773488710852
41,2,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,33.41025641025641,0.01662295081967213
40,3,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,61.40909090909091,0.016776402039329934
68,1,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,59.6875,0.020679711637487126
50,1,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,59.0,0.014466666666666666
47,4,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,37.48275862068966,0.012187275985663082
53,1,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,55.34615384615385,0.037642320819112625
42,5,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,44.214285714285715,0.017383886255924172
48,4,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,59.172413793103445,0.022817765042979943
49,1,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,40.7037037037037,0.013284191829484903
44,2,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,44.083333333333336,0.028835489833641405
43,4,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44.310344827586206,0.021429984779299846
56,0,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,58.964285714285715,0.016826682549136388
59,1,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,37.16129032258065,0.022326289095519862
46,1,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,46.5,0.026273684210526317
47,4,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,43.291666666666664,0.011469426152398873
50,4,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,40.357142857142854,0.026041450777202074
51,3,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,54.833333333333336,0.012214925373134329
47,3,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,48.724137931034484,0.01997018030513176
58,4,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,52.95652173913044,0.026984689766317484
46,5,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,35.11764705882353,0.018218241042345276
53,3,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,41.20754716981132,0.01838533750558784
45,4,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,43.027027027027025,0.019533456108041743
52,1,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,49.57142857142857,0.01121186440677966
53,2,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,37.85,0.01835263835263835
50,2,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,44.23529411764706,0.012998699609882964
41,3,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,44.205882352941174,0.014245933636955109
45,5,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,39.464285714285715,0.01954810238305384
53,3,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,51.02127659574468,0.02752719836400818
67,1,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,51.90625,0.0388044890726521
57,2,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,64.5909090909091,0.010763686763686763
59,1,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,35.67857142857143,0.009542356377799415
45,2,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,77.05555555555556,0.022945195729537366
51,3,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,51.791666666666664,0.017957379636937647
59,1,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,51.666666666666664,0.025329113924050635
53,1,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,60.08,0.012229862475442043
47,3,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,29.2,0.03142384105960265
49,3,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,49.925925925925924,0.01268509090909091
49,3,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,32.93939393939394,0.03420803571428572
60,0,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,37.15151515151515,0.020497220015885626
50,2,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,43.92857142857143,0.015602543720190777
41,2,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,48.59375,0.01387271581600504
57,1,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,76.125,0.02292382495948136
43,4,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,39.31428571428572,0.018132530120481927
57,3,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,47.86486486486486,0.01833628318584071
54,3,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,36.01923076923077,0.029633246753246755
51,5,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,39.976190476190474,0.023696687972109238
47,3,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,45.54545454545455,0.017595703124999997
41,0,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,64.0,0.012753846153846154
53,3,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,34.785714285714285,0.04588423153692615
68,0,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,36.19047619047619,0.019978233034571063
59,1,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,64.9090909090909,0.018844137931034483
48,4,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,42.30952380952381,0.020064870808136338
44,5,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.176,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,48.22222222222222,0.012575620767494357
48,3,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,36.170731707317074,0.04059645669291338
47,4,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,39.25925925925926,0.01547470101195952
47,2,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,41.5625,0.011864904552129222
43,1,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,45.51851851851852,0.010834394904458599
55,2,43,2,4,3,1438.3,0,1438.3,0.707,886,27,0.421,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,32.81481481481482,0.02090799561883899
59,2,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,35.166666666666664,0.01902304147465438
63,1,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,39.189189189189186,0.03132683254875589
58,2,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.714,0.098,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,48.145833333333336,0.02179228486646884
53,2,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.694,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,53.0,0.017222222222222222
59,0,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,39.73076923076923,0.032579792256846075
52,3,47,5,3,3,11086.0,2207,8879.0,0.869,1523,40,1.105,0.199,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,38.075,0.02223928342930262
48,3,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,37.13513513513514,0.0161268603827073
43,4,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,51.42857142857143,0.017318801089918255
48,2,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,51.416666666666664,0.010130365659777426
43,4,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.202,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,50.0,0.012509803921568627
44,4,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,36.09375,0.026176916596461666
41,3,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,41.0,0.014357142857142857
44,3,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,61.84,0.03768300445576066
50,2,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,36.97674418604651,0.015246172688303736
